Date,HR,PGE,SCE,SDGE,VEA,CAISO,HE,CAISO Total,Unnamed: 7,Spring DST change occurs on March 9 in HE2,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2024-12-01,1.0,10009.79002,9162.011239,2070.771111,76.49812038,21319.07056,,,,,,,,,,,,
2024-12-01,18.0,12027.18623,10848.64053,2550.130107,72.54745474,25498.504895,,,,,,,,,,,,
2024-12-01,24.0,10174.88534,9840.917848,2014.17433,65.58265356,22095.559831,,,,,,,,,,,,
2024-12-01,23.0,10610.42933,9945.979738,2148.553557,67.80870782,22772.771225,,,,,,,,,,,,
2024-12-01,22.0,11265.95398,10373.20564,2307.863109,70.40439233,24017.427206,,,,,,,,,,,,
2024-12-01,21.0,11659.8124,10585.67481,2405.771791,72.30219419,24723.5612469999,,,,,,,,,,,,
2024-12-01,20.0,11868.96841,10873.05556,2471.697069,72.82200597,25286.542996,,,,,,,,,,,,
2024-12-01,19.0,12027.53657,10952.71728,2540.91003,72.86658127,25593.977317,,,,,,,,,,,,
2024-12-01,17.0,11368.02738,10395.50756,2355.950247,67.36060173,24186.8459149999,,,,,,,,,,,,
2024-12-01,16.0,10447.23166,9822.346688,2088.845782,68.03024814,22426.454357,,,,,,,,,,,,
2024-12-01,15.0,10149.84189,11310.37266,2019.012854,119.9368985,23599.1643315,,,,,,,,,,,,
2024-12-01,13.0,9619.718558,13047.1207,1461.108994,182.0424026,24309.99087,,,,,,,,,,,,
2024-12-01,14.0,9580.43451,12374.27676,1689.873141,141.9113447,23786.4962333,,,,,,,,,,,,
2024-12-01,11.0,10176.32135,12614.74254,1388.251121,193.5280995,24372.843031,,,,,,,,,,,,
2024-12-01,10.0,10533.96795,11905.6964,1546.194478,177.2875692,24163.146459,,,,,,,,,,,,
2024-12-01,9.0,10887.74487,9815.608995,1696.531207,105.7323468,22505.6174899999,,,,,,,,,,,,
2024-12-01,8.0,10570.55016,9201.567401,1862.280251,94.28719777,21728.684811,,,,,,,,,,,,
2024-12-01,7.0,9858.593294,8987.08036,1959.149433,92.56858714,20897.391616,,,,,,,,,,,,
2024-12-01,6.0,9513.723988,8689.641609,1967.012981,86.71437353,20257.093114,,,,,,,,,,,,
2024-12-01,5.0,9372.162827,8628.6794,2051.660384,82.04116196,20134.543637,,,,,,,,,,,,
2024-12-01,4.0,9257.886681,8472.263757,2040.311823,79.26943957,19849.732238,,,,,,,,,,,,
2024-12-01,3.0,9353.555537,8612.180579,2023.599297,78.54197223,20067.8777879999,,,,,,,,,,,,
2024-12-01,2.0,9610.729328,8834.209283,2005.448317,77.43569738,20527.823243,,,,,,,,,,,,
2024-12-01,12.0,9420.100582,12928.34656,1384.212507,176.0028702,23908.662673,,,,,,,,,,,,
2024-12-02,19.0,12674.44093,11874.08421,2691.560219,72.74908089,27312.8551219999,,,,,,,,,,,,
2024-12-02,15.0,10661.09929,12214.99772,2006.825986,89.11928856,24972.04236,,,,,,,,,,,,
2024-12-02,16.0,10861.67608,11272.9192,2235.410728,59.49375265,24429.4997229999,,,,,,,,,,,,
2024-12-02,17.0,11852.03925,11436.98771,2542.882839,65.33777733,25897.247744,,,,,,,,,,,,
2024-12-02,20.0,12429.5713,11743.41073,2657.525606,73.45022356,26903.95814,,,,,,,,,,,,
2024-12-02,18.0,12651.37815,11940.02757,2743.963857,70.98584376,27406.35547,,,,,,,,,,,,
2024-12-02,22.0,11900.79043,11415.44784,2401.151698,73.28475189,25790.675048,,,,,,,,,,,,
2024-12-02,23.0,11274.49567,10876.34229,2221.067568,71.82857998,24443.7340989999,,,,,,,,,,,,
2024-12-02,24.0,10567.02616,10429.08216,2063.834872,70.54381849,23130.486645,,,,,,,,,,,,
2024-12-02,14.0,10114.82198,12768.05413,2010.134971,121.709111,25014.720229,,,,,,,,,,,,
2024-12-02,21.0,12300.17689,11628.60756,2533.901803,73.73115681,26536.417568,,,,,,,,,,,,
2024-12-02,13.0,10167.72713,13164.59587,1937.090756,184.0293359,25453.443127,,,,,,,,,,,,
2024-12-02,6.0,10416.55583,9742.39376,2017.808248,82.37248912,22259.130413,,,,,,,,,,,,
2024-12-02,11.0,10462.15421,13587.75606,1944.761423,177.5506301,26172.222373,,,,,,,,,,,,
