Date,HR,PGE,SCE,SDGE,VEA,CAISO
2022-10-01,1,10752.18,11070.1,2248.03,47.35,24117.66
2022-10-01,2,10242.91,10512.07,2164.46,45.18,22964.61
2022-10-01,3,9863.36,10085.64,2068.16,43.78,22060.94
2022-10-01,4,9617.84,9825.07,2014.22,42.68,21499.81
2022-10-01,5,9536.95,9746.83,1982.53,43.0,21309.31
2022-10-01,6,9660.31,9886.72,2005.64,44.99,21597.67
2022-10-01,7,10016.8,10243.3,2078.79,47.43,22386.33
2022-10-01,8,10223.7,10417.78,2141.7,46.6,22829.78
2022-10-01,9,10548.41,10955.01,2212.09,50.37,23765.88
2022-10-01,10,10660.15,11518.12,2375.52,52.26,24606.09
2022-10-01,11,10354.8,11215.6,1930.48,55.68,23556.56
2022-10-01,12,10074.12,11182.48,1583.09,60.35,22900.05
2022-10-01,13,9895.05,11323.49,1635.55,66.45,22920.53
2022-10-01,14,10048.25,11609.18,1638.02,74.65,23370.1
2022-10-01,15,10475.06,12059.57,1792.43,82.14,24409.2
2022-10-01,16,11105.05,12809.36,2001.35,86.82,26002.57
2022-10-01,17,11606.24,13354.01,2242.75,87.75,27290.77
2022-10-01,18,12448.63,13304.5,2529.22,82.5,28364.87
2022-10-01,19,12978.09,13148.56,2606.46,81.12,28814.23
2022-10-01,20,12832.33,12953.66,2652.24,75.08,28513.31
2022-10-01,21,12346.98,12487.37,2585.42,67.93,27487.7
2022-10-01,22,11895.78,12073.49,2503.08,61.97,26534.3
2022-10-01,23,11237.74,11476.97,2383.61,56.67,25154.99
2022-10-01,24,10622.07,10868.39,2249.09,51.47,23791.02
2022-10-02,1,10149.97,10359.17,2201.12,47.84,22758.1
2022-10-02,2,9716.51,9916.1,2128.36,46.36,21807.34
2022-10-02,3,9359.39,9539.2,2093.29,45.18,21037.06
2022-10-02,4,9153.33,9337.84,2047.63,44.61,20583.41
2022-10-02,5,9125.62,9318.26,1945.82,44.02,20433.72
2022-10-02,6,9326.03,9380.48,1992.57,45.33,20744.42
2022-10-02,7,9791.01,9542.98,2020.94,47.43,21402.36
2022-10-02,8,9881.53,9576.69,2079.41,47.1,21584.73
2022-10-02,9,9754.65,9896.61,2204.63,52.29,21908.18
2022-10-02,10,9586.02,10607.8,2170.08,57.05,22420.95
2022-10-02,11,9061.87,10551.78,1924.63,62.23,21600.5
2022-10-02,12,8596.94,10732.91,1769.39,67.64,21166.88
2022-10-02,13,8337.84,10888.91,1705.02,74.06,21005.82
2022-10-02,14,8372.13,11416.95,1614.76,82.21,21486.05
2022-10-02,15,8859.32,11977.33,1783.69,88.66,22708.99
2022-10-02,16,9773.03,12848.58,2044.46,92.69,24758.75
2022-10-02,17,10531.29,13557.55,2334.11,92.93,26515.88
2022-10-02,18,11779.83,13806.82,2577.02,88.0,28251.71
2022-10-02,19,12464.1,13670.12,2724.09,85.25,28943.57
2022-10-02,20,12592.0,13556.44,2765.94,78.72,28993.09
2022-10-02,21,12203.29,13058.39,2696.32,71.01,28029.01
2022-10-02,22,11695.07,12559.68,2612.74,63.9,26931.39
2022-10-02,23,10955.71,11744.17,2459.51,57.56,25216.95
2022-10-02,24,10296.97,10963.18,2301.01,51.44,23612.6
2022-10-03,1,9785.15,10323.86,2234.45,47.39,22390.85
2022-10-03,2,9468.43,9865.23,2280.69,44.77,21659.1
2022-10-03,3,9261.18,9609.04,2256.88,43.25,21170.35
2022-10-03,4,9163.84,9545.47,2170.68,43.31,20923.31
2022-10-03,5,9602.49,9627.61,2095.82,45.1,21371.03
2022-10-03,6,10148.13,10227.72,2187.49,48.56,22611.89
2022-10-03,7,10879.88,11100.33,2373.38,52.09,24405.68
2022-10-03,8,11326.43,11303.92,2535.52,52.03,25217.9
2022-10-03,9,11271.53,11940.71,2822.04,55.91,26090.19
2022-10-03,10,10888.16,12673.55,2715.61,59.87,26337.19
2022-10-03,11,10434.91,12986.96,2507.85,64.43,25994.15
2022-10-03,12,10220.46,13497.44,2249.04,69.88,26036.82
2022-10-03,13,9946.49,14145.62,2150.24,76.7,26319.04
