Date,HR,PGE,SCE,SDGE,VEA,CAISO
2022-09-01,1,12871.51,15301.24,2854.24,82.92,31109.9
2022-09-01,2,12386.39,14393.11,2680.52,76.86,29536.88
2022-09-01,3,11938.86,13739.69,2574.64,73.49,28326.68
2022-09-01,4,11839.83,13282.2,2434.21,72.48,27628.72
2022-09-01,5,11775.66,13119.94,2431.4,63.14,27390.14
2022-09-01,6,11805.19,13423.14,2460.51,61.34,27750.17
2022-09-01,7,12582.42,14016.26,2623.35,63.14,29285.18
2022-09-01,8,12952.77,14688.62,2747.38,66.35,30455.14
2022-09-01,9,12952.5,16120.07,2859.62,71.81,32004.0
2022-09-01,10,12814.02,17359.54,2883.23,78.82,33135.61
2022-09-01,11,12908.87,18667.26,2930.32,90.04,34596.49
2022-09-01,12,13105.92,20243.52,3139.87,104.36,36593.66
2022-09-01,13,13760.97,21487.84,3360.25,116.91,38725.97
2022-09-01,14,14695.61,22508.04,3566.75,125.97,40896.37
2022-09-01,15,15807.14,23368.76,3809.37,132.12,43117.39
2022-09-01,16,16931.35,23950.87,4316.4,137.44,45336.07
2022-09-01,17,17982.25,23983.32,4516.37,139.61,46621.55
2022-09-01,18,18852.05,23746.54,4362.63,140.13,47101.36
2022-09-01,19,19097.92,22686.93,4163.4,135.63,46083.89
2022-09-01,20,18592.27,21774.39,4039.21,127.07,44532.94
2022-09-01,21,17858.17,20816.59,3926.32,115.22,42716.3
2022-09-01,22,16853.92,19743.18,3785.78,100.95,40483.83
2022-09-01,23,15424.21,18129.74,3483.33,88.37,37125.65
2022-09-01,24,14140.9,16530.16,3163.07,77.8,33911.94
2022-09-02,1,13520.14,15333.42,3038.8,70.31,31962.67
2022-09-02,2,12982.41,14430.27,2915.47,64.67,30392.81
2022-09-02,3,12398.66,13745.55,2947.71,60.51,29152.43
2022-09-02,4,12188.65,13236.64,2742.04,58.76,28226.1
2022-09-02,5,11944.09,13182.34,2568.44,58.41,27753.28
2022-09-02,6,12179.36,13440.31,2627.39,59.72,28306.78
