Date,HR,PGE,SCE,SDGE,VEA,CAISO
2022-01-01,1,10194.36,9931.73,2084.72,92.85,22303.67
2022-01-01,2,9864.37,9542.54,1989.79,94.39,21491.08
2022-01-01,3,9640.65,9386.28,1918.94,95.85,21041.72
2022-01-01,4,9811.09,9136.57,1831.52,96.77,20875.96
2022-01-01,5,9832.34,9150.23,1818.13,100.71,20901.42
2022-01-01,6,10024.35,9287.29,1863.45,104.9,21279.99
2022-01-01,7,10443.93,9507.4,1895.5,110.67,21957.5
2022-01-01,8,10695.79,9474.22,1841.65,110.73,22122.39
2022-01-01,9,10679.12,9420.43,1801.76,102.59,22003.9
2022-01-01,10,10237.35,9265.99,1650.1,94.67,21248.11
2022-01-01,11,9607.31,9101.5,1470.22,86.66,20265.7
2022-01-01,12,9163.2,8589.66,1325.99,79.3,19158.14
2022-01-01,13,8963.81,8582.08,1349.25,72.45,18967.59
2022-01-01,14,8963.41,8601.37,1399.34,68.42,19032.54
2022-01-01,15,9389.45,8991.74,1650.43,66.92,20098.55
2022-01-01,16,9809.81,9171.26,1823.39,72.17,20876.63
2022-01-01,17,10641.88,10017.57,2112.29,82.15,22853.89
2022-01-01,18,11924.04,11204.62,2439.77,94.46,25662.89
2022-01-01,19,12225.75,11497.02,2493.91,98.08,26314.76
2022-01-01,20,12092.54,11516.82,2465.01,101.81,26176.18
2022-01-01,21,11931.66,11406.33,2412.15,103.08,25853.22
2022-01-01,22,11666.62,11238.13,2344.25,101.41,25350.41
2022-01-01,23,11146.05,10803.4,2201.83,98.92,24250.2
2022-01-01,24,10533.69,10328.91,2058.84,98.0,23019.44
2022-01-02,1,10121.11,9900.21,2019.14,98.7,22139.16
2022-01-02,2,9887.17,9615.66,1940.58,100.53,21543.94
2022-01-02,3,9944.51,9347.54,1894.56,104.34,21290.94
2022-01-02,4,9878.94,9392.65,1825.71,107.72,21205.02
2022-01-02,5,10075.5,9315.92,1874.73,112.57,21378.73
2022-01-02,6,10319.24,9549.23,1930.9,119.41,21918.78
2022-01-02,7,10768.3,9852.04,2007.78,127.05,22755.17
2022-01-02,8,11102.07,10002.48,2003.16,127.98,23235.68
2022-01-02,9,10916.03,9939.36,1901.83,115.12,22872.33
2022-01-02,10,10631.02,9575.38,1709.45,101.23,22017.09
2022-01-02,11,10021.51,9152.05,1461.31,88.18,20723.05
2022-01-02,12,9570.86,8834.32,1342.69,78.33,19826.21
2022-01-02,13,9319.19,8852.59,1284.9,71.27,19527.94
2022-01-02,14,9479.16,8851.88,1329.24,66.98,19727.26
2022-01-02,15,9794.36,8965.07,1575.55,65.73,20400.71
2022-01-02,16,10163.64,9255.05,1944.05,68.34,21431.08
2022-01-02,17,11287.62,10274.25,2209.32,80.42,23851.61
2022-01-02,18,12534.77,11584.2,2531.4,92.87,26743.24
2022-01-02,19,12646.32,11880.61,2584.7,98.17,27209.8
2022-01-02,20,12466.24,11874.42,2546.92,101.64,26989.22
2022-01-02,21,12179.88,11771.97,2483.88,103.93,26539.67
2022-01-02,22,11751.78,11511.95,2395.64,102.39,25761.76
2022-01-02,23,11097.68,10977.22,2224.5,100.39,24399.79
2022-01-02,24,10383.05,10366.43,2068.21,100.0,22917.69
2022-01-03,1,9942.8,9997.33,2071.76,101.01,22112.91
2022-01-03,2,9644.22,9775.24,1989.43,103.48,21512.37
2022-01-03,3,9529.02,9569.63,2104.89,107.14,21310.67
2022-01-03,4,9550.04,9674.48,2069.91,111.41,21405.84
2022-01-03,5,9751.43,9993.79,1980.75,117.5,21843.46
2022-01-03,6,10402.67,10713.21,2165.4,126.25,23407.53
2022-01-03,7,11295.12,11539.55,2367.68,135.39,25337.73
2022-01-03,8,11956.14,12005.51,2463.8,134.45,26559.91
2022-01-03,9,11760.3,11963.78,2360.59,123.56,26208.23
2022-01-03,10,11405.79,11597.88,2023.02,104.9,25131.59
2022-01-03,11,11371.11,11266.99,1673.41,90.33,24401.85
2022-01-03,12,11324.73,10697.28,1492.84,82.2,23597.04
2022-01-03,13,11336.99,10764.75,1555.95,78.91,23736.61
2022-01-03,14,11377.61,10734.97,1628.05,76.62,23817.25
2022-01-03,15,11604.66,10733.14,1791.51,78.47,24207.79
2022-01-03,16,11970.79,10807.36,2057.59,82.05,24917.78
2022-01-03,17,12599.96,11502.96,2395.33,91.63,26589.88
2022-01-03,18,13471.8,12631.53,2774.03,100.22,28977.58
2022-01-03,19,13434.08,12822.64,2805.22,101.98,29163.91
2022-01-03,20,13102.87,12742.47,2749.86,103.73,28698.93
2022-01-03,21,12658.62,12556.62,2661.71,103.44,27980.39
2022-01-03,22,12099.77,12159.44,2530.11,101.56,26890.89
2022-01-03,23,11275.62,11494.24,2333.57,98.76,25202.19
2022-01-03,24,10492.24,10841.37,2152.53,97.38,23583.52
2022-01-04,1,10011.44,10308.91,2087.9,97.5,22505.74
2022-01-04,2,9652.95,10063.69,2014.05,98.99,21829.67
2022-01-04,3,9587.74,9999.38,2108.78,102.36,21798.26
2022-01-04,4,9522.39,9878.04,2135.42,105.84,21641.68
2022-01-04,5,9620.02,10238.55,2047.1,111.55,22017.22
2022-01-04,6,10205.01,10800.46,2179.83,119.77,23305.07
2022-01-04,7,11151.23,11654.7,2439.83,129.17,25374.93
2022-01-04,8,11618.8,11949.03,2512.84,129.51,26210.18
2022-01-04,9,11633.63,12119.38,2421.98,115.55,26290.54
2022-01-04,10,11487.55,11916.89,2287.49,99.36,25791.29
2022-01-04,11,11111.38,11495.53,1874.75,85.99,24567.65
2022-01-04,12,10741.18,10926.2,1598.28,76.6,23342.26
2022-01-04,13,10682.73,10680.06,1546.9,69.13,22978.81
2022-01-04,14,10638.35,10615.83,1564.3,64.96,22883.43
2022-01-04,15,10732.27,10772.64,1717.53,63.5,23285.93
2022-01-04,16,10929.92,10886.05,2045.8,65.35,23927.13
2022-01-04,17,11771.09,11623.81,2446.69,74.76,25916.35
2022-01-04,18,12820.71,12698.33,2778.81,86.8,28384.65
2022-01-04,19,12882.76,12802.74,2807.42,91.19,28584.11
2022-01-04,20,12592.02,12714.75,2750.12,94.13,28151.02
2022-01-04,21,12205.7,12485.68,2653.93,95.51,27440.83
2022-01-04,22,11659.01,12095.69,2521.26,94.74,26370.7
2022-01-04,23,10996.19,11399.53,2313.39,92.39,24801.51
2022-01-04,24,10267.88,10751.69,2137.31,91.42,23248.3
2022-01-05,1,9891.94,10332.35,2080.93,92.4,22397.62
2022-01-05,2,9554.85,10039.88,2143.98,93.42,21832.13
2022-01-05,3,9334.39,9861.91,2048.76,96.95,21342.01
2022-01-05,4,9320.5,9865.19,2126.24,100.59,21412.51
2022-01-05,5,9529.38,10144.7,2006.51,106.89,21787.48
2022-01-05,6,10081.0,10637.41,2147.87,116.12,22982.4
2022-01-05,7,11056.34,11513.85,2405.39,125.55,25101.12
2022-01-05,8,11824.75,11961.08,2453.43,124.41,26363.67
2022-01-05,9,11812.18,12156.03,2231.13,109.06,26308.38
2022-01-05,10,11353.66,11887.48,2031.44,94.09,25366.67
2022-01-05,11,10800.88,11419.1,1906.76,81.45,24208.18
2022-01-05,12,10365.49,10957.58,1638.7,72.22,23033.99
2022-01-05,13,10139.08,10734.66,1599.65,65.43,22538.82
2022-01-05,14,10178.28,10764.47,1589.24,60.29,22592.27
2022-01-05,15,10517.34,10917.98,1749.86,58.78,23243.95
2022-01-05,16,10906.94,11092.36,2051.81,59.71,24110.82
2022-01-05,17,11768.57,11730.05,2404.9,68.46,25971.98
2022-01-05,18,12757.14,12494.42,2739.24,78.78,28069.58
2022-01-05,19,12838.19,12533.99,2731.38,81.81,28185.35
2022-01-05,20,12556.46,12416.22,2668.16,84.01,27724.85
2022-01-05,21,12149.94,12163.78,2568.85,84.48,26967.05
2022-01-05,22,11642.95,11792.31,2450.72,83.73,25969.71
2022-01-05,23,10892.89,11171.06,2250.4,81.94,24396.28
2022-01-05,24,10194.01,10560.35,2070.71,80.99,22906.06
2022-01-06,1,9810.61,10098.33,2071.67,81.71,22062.32
2022-01-06,2,9555.65,9794.5,1937.21,83.8,21371.16
2022-01-06,3,9353.72,9656.76,1890.87,86.67,20988.03
2022-01-06,4,9316.87,9673.06,1885.88,90.31,20966.12
2022-01-06,5,9531.4,9864.03,1933.61,96.49,21425.53
2022-01-06,6,10028.83,10443.82,2069.65,105.28,22647.58
2022-01-06,7,10984.89,11351.93,2314.44,114.48,24765.74
2022-01-06,8,11741.94,11732.03,2402.47,116.14,25992.59
2022-01-06,9,11822.89,11607.86,2142.02,100.3,25673.08
2022-01-06,10,11591.74,11305.28,1978.06,86.48,24961.56
2022-01-06,11,11326.39,11092.71,1652.2,75.26,24146.56
2022-01-06,12,11156.33,10899.34,1669.81,66.4,23791.88
2022-01-06,13,11000.75,10849.62,1580.91,60.24,23491.52
2022-01-06,14,10773.18,11043.84,1685.84,56.66,23559.52
2022-01-06,15,10861.69,11112.51,1853.83,55.34,23883.37
2022-01-06,16,11270.33,11086.6,2061.97,56.01,24474.91
2022-01-06,17,11993.65,11609.01,2368.12,62.24,26033.03
2022-01-06,18,12835.54,12453.53,2666.69,71.59,28027.35
2022-01-06,19,12851.98,12495.53,2674.41,74.48,28096.41
2022-01-06,20,12529.22,12229.4,2599.03,76.21,27433.85
2022-01-06,21,12109.0,11964.46,2503.74,77.06,26654.27
2022-01-06,22,11604.08,11649.29,2379.42,76.4,25709.19
2022-01-06,23,10891.94,11051.7,2195.97,75.76,24215.37
2022-01-06,24,10184.92,10529.45,2022.0,74.65,22811.02
2022-01-07,1,9866.15,9938.55,1980.35,75.72,21860.77
2022-01-07,2,9609.72,9684.82,1886.41,77.59,21258.54
2022-01-07,3,9456.39,9511.91,1904.32,80.88,20953.51
2022-01-07,4,9442.66,9460.61,1896.88,84.97,20885.12
2022-01-07,5,9586.5,9785.12,1998.36,91.31,21461.29
2022-01-07,6,10147.49,10303.57,2082.41,99.67,22633.15
2022-01-07,7,11058.18,11193.1,2260.34,107.55,24619.17
2022-01-07,8,11764.72,11640.1,2332.47,106.78,25844.08
2022-01-07,9,12027.16,11813.17,2370.91,90.31,26301.55
2022-01-07,10,12057.56,11626.26,2280.52,76.15,26040.48
2022-01-07,11,11895.11,11712.76,1962.79,65.17,25635.83
2022-01-07,12,11627.82,11356.64,1896.27,57.62,24938.34
2022-01-07,13,11593.05,11351.47,1927.63,53.22,24925.37
2022-01-07,14,11593.71,11376.15,2007.16,53.14,25030.17
2022-01-07,15,11518.38,11318.92,2129.65,52.07,25019.02
2022-01-07,16,11483.44,11299.03,2396.2,57.11,25235.78
2022-01-07,17,11787.93,11789.03,2586.06,64.78,26227.8
2022-01-07,18,12617.8,12609.55,2703.04,69.65,28000.04
2022-01-07,19,12671.61,12544.33,2679.24,69.76,27964.93
2022-01-07,20,12352.96,12343.99,2599.29,68.77,27365.01
2022-01-07,21,12015.5,12012.52,2521.24,68.16,26617.42
2022-01-07,22,11614.17,11624.35,2384.84,66.18,25689.54
2022-01-07,23,11024.56,10988.81,2228.58,63.25,24305.21
2022-01-07,24,10314.47,10361.9,2050.68,61.65,22788.7
2022-01-08,1,10002.63,9875.51,1973.61,61.01,21912.76
2022-01-08,2,9682.04,9407.28,1885.84,61.51,21036.66
2022-01-08,3,9441.4,9267.38,1819.05,65.1,20592.94
2022-01-08,4,9334.83,9094.02,1781.02,68.66,20278.53
2022-01-08,5,9495.58,9153.85,1789.73,73.98,20513.13
2022-01-08,6,9686.93,9316.48,1849.79,80.68,20933.88
2022-01-08,7,10171.61,9721.71,1940.1,88.6,21922.02
2022-01-08,8,10632.77,9858.74,1992.28,88.95,22572.75
2022-01-08,9,10804.71,10085.93,2028.69,79.87,22999.21
2022-01-08,10,10515.56,9933.2,1977.24,70.26,22496.26
2022-01-08,11,10138.99,9715.57,1870.92,62.12,21787.6
2022-01-08,12,9859.92,9454.47,1666.22,56.2,21036.81
2022-01-08,13,9623.46,9286.44,1533.5,52.88,20496.28
2022-01-08,14,9438.54,9220.23,1628.4,51.14,20338.31
2022-01-08,15,9544.14,9433.38,1760.82,51.25,20789.59
2022-01-08,16,9946.57,9763.63,2022.02,53.58,21785.8
2022-01-08,17,10900.4,10370.17,2242.34,61.07,23573.99
2022-01-08,18,12025.96,11428.15,2489.64,70.87,26014.63
2022-01-08,19,12249.22,11555.47,2504.57,71.94,26381.19
2022-01-08,20,12062.68,11491.97,2451.04,74.02,26079.71
2022-01-08,21,11804.47,11312.97,2374.49,75.81,25567.74
2022-01-08,22,11460.22,11070.44,2282.43,75.87,24888.96
2022-01-08,23,10876.83,10606.29,2140.91,75.74,23699.77
2022-01-08,24,10273.09,10155.3,2014.67,75.76,22518.82
