Date,HR,PGE,SCE,SDGE,VEA,CAISO
2022-03-01,1,9767.02,9474.66,1900.02,62.68,21204.38
2022-03-01,2,9486.43,9146.64,1836.83,65.84,20535.75
2022-03-01,3,9378.38,8981.84,1792.45,70.51,20223.17
2022-03-01,4,9343.54,9005.28,1777.8,75.35,20201.98
2022-03-01,5,9571.57,9184.08,1851.39,83.03,20690.07
2022-03-01,6,10199.08,9847.72,1970.65,93.86,22111.32
2022-03-01,7,11237.69,10524.28,2189.14,103.03,24054.14
2022-03-01,8,11469.45,10551.26,2208.92,94.52,24324.15
2022-03-01,9,10733.2,10365.55,2042.96,79.76,23221.47
2022-03-01,10,9930.37,10311.7,1812.87,66.13,22121.06
2022-03-01,11,9365.47,10322.78,1629.69,56.17,21374.11
2022-03-01,12,9084.64,10309.03,1582.12,50.64,21026.44
2022-03-01,13,9094.52,10565.15,1513.08,49.27,21222.02
2022-03-01,14,9441.57,10851.34,1641.35,48.5,21982.76
2022-03-01,15,9732.76,11158.01,1828.83,49.16,22768.75
2022-03-01,16,10177.22,11745.31,1966.45,51.06,23940.03
2022-03-01,17,10922.42,12060.72,2300.18,53.51,25336.83
2022-03-01,18,11757.89,12400.35,2489.92,58.87,26707.05
2022-03-01,19,12327.1,12607.76,2611.1,62.93,27608.89
2022-03-01,20,12128.14,12319.16,2540.25,62.55,27050.11
2022-03-01,21,11728.51,11857.99,2440.43,61.12,26088.04
2022-03-01,22,11272.16,11370.41,2293.27,58.62,24994.45
2022-03-01,23,10564.15,10687.69,2119.95,56.76,23428.54
2022-03-01,24,9969.02,9941.96,1940.45,55.95,21907.38
2022-03-02,1,9633.64,9418.67,1889.62,56.51,20998.43
2022-03-02,2,9326.73,9176.85,1813.66,59.01,20376.25
2022-03-02,3,9207.22,8932.36,1840.19,63.45,20043.23
2022-03-02,4,9207.59,8921.28,1822.15,67.93,20018.95
2022-03-02,5,9566.5,9233.78,1846.21,75.04,20721.53
2022-03-02,6,10142.36,9836.13,2066.45,85.77,22130.71
2022-03-02,7,11144.5,10482.33,2076.16,94.9,23797.9
2022-03-02,8,11385.72,10551.87,2022.88,85.57,24046.04
2022-03-02,9,10885.52,10447.0,1826.72,73.23,23232.46
2022-03-02,10,10169.08,10436.8,1749.67,61.47,22417.0
2022-03-02,11,9633.14,10309.33,1693.68,52.89,21689.03
2022-03-02,12,9342.1,10325.57,1565.13,48.89,21281.7
2022-03-02,13,9202.49,10531.04,1526.6,48.0,21308.13
2022-03-02,14,9229.5,10764.37,1670.6,48.34,21712.82
2022-03-02,15,9560.45,11155.54,1855.82,49.33,22621.14
2022-03-02,16,10052.18,11582.62,2236.72,51.11,23922.63
2022-03-02,17,10879.79,12010.18,2372.53,52.85,25315.36
2022-03-02,18,11772.55,12162.9,2473.02,58.34,26466.8
2022-03-02,19,12483.96,12424.49,2617.67,62.82,27588.93
2022-03-02,20,12280.18,12098.89,2542.38,61.66,26983.1
2022-03-02,21,11890.42,11698.34,2422.25,59.55,26070.56
2022-03-02,22,11429.0,11212.27,2291.74,56.8,24989.8
2022-03-02,23,10795.65,10557.63,2111.22,54.47,23518.96
2022-03-02,24,10160.96,9918.57,1957.81,52.22,22089.55
2022-03-03,1,9817.98,9482.01,1901.27,51.76,21253.02
2022-03-03,2,9535.64,9146.47,1832.14,52.92,20567.16
2022-03-03,3,9358.19,9019.23,1784.15,55.57,20217.13
2022-03-03,4,9328.45,8927.22,1762.59,58.58,20076.84
2022-03-03,5,9586.08,9086.96,1810.92,63.98,20547.95
2022-03-03,6,10176.62,9634.71,1933.42,73.32,21818.07
2022-03-03,7,11153.44,10361.36,2093.26,82.84,23690.9
2022-03-03,8,11570.29,10494.98,2015.81,76.45,24157.53
2022-03-03,9,11516.3,10682.85,2049.73,65.5,24314.38
2022-03-03,10,11255.02,10553.11,1841.37,57.01,23706.47
2022-03-03,11,11159.72,10405.85,1871.73,51.65,23488.95
2022-03-03,12,10985.58,10090.19,1747.76,55.63,22879.15
2022-03-03,13,11025.39,10108.58,1567.76,49.17,22750.9
2022-03-03,14,11011.62,9971.8,1496.25,49.42,22529.09
2022-03-03,15,10895.91,10275.35,1589.45,48.41,22809.13
2022-03-03,16,11145.65,10470.74,1726.32,50.12,23392.84
2022-03-03,17,11558.77,10788.32,2095.41,52.54,24495.04
2022-03-03,18,12205.41,11471.01,2379.5,58.62,26114.55
2022-03-03,19,12638.25,11996.95,2550.77,61.89,27247.87
2022-03-03,20,12456.27,11818.99,2488.28,60.86,26824.41
2022-03-03,21,12120.24,11570.09,2393.34,59.2,26142.87
2022-03-03,22,11690.62,11163.73,2295.42,56.81,25206.58
2022-03-03,23,10950.71,10484.15,2137.59,53.98,23626.43
2022-03-03,24,10287.35,9856.05,2010.17,51.84,22205.41
2022-03-04,1,9877.5,9453.03,1995.94,50.9,21377.36
2022-03-04,2,9564.63,9071.82,1922.32,50.85,20609.62
2022-03-04,3,9382.74,8841.49,1793.3,51.69,20069.23
2022-03-04,4,9340.48,8779.34,1760.8,53.56,19934.19
2022-03-04,5,9520.56,8983.91,1802.47,57.51,20364.45
2022-03-04,6,10078.87,9544.72,1911.77,63.35,21598.71
2022-03-04,7,11052.3,10194.66,2098.77,69.39,23415.12
2022-03-04,8,11651.79,10478.3,2410.83,69.42,24610.32
2022-03-04,9,11799.22,10467.81,2231.62,63.85,24562.5
2022-03-04,10,11400.42,10402.61,1833.21,55.33,23691.56
2022-03-04,11,11087.29,10432.07,1871.25,48.47,23439.09
2022-03-04,12,10689.87,10533.02,1893.09,45.62,23161.6
2022-03-04,13,10609.51,10902.12,1701.57,45.88,23259.08
2022-03-04,14,9891.66,10886.02,1717.51,44.27,22539.45
2022-03-04,15,9692.63,10890.25,1726.66,45.07,22354.61
2022-03-04,16,9850.45,10917.53,2106.34,49.36,22923.66
2022-03-04,17,10470.47,10941.77,2262.27,52.17,23726.68
2022-03-04,18,11560.14,11313.15,2442.21,57.64,25373.14
2022-03-04,19,12459.46,11771.25,2527.16,62.78,26820.65
2022-03-04,20,12363.56,11578.02,2482.5,63.39,26487.48
2022-03-04,21,12045.19,11346.93,2395.54,62.83,25850.49
2022-03-04,22,11812.18,11026.12,2300.93,61.09,25200.32
2022-03-04,23,11231.31,10504.67,2142.84,59.33,23938.16
2022-03-04,24,10574.31,9956.26,1994.96,57.98,22583.52
2022-03-05,1,10112.91,9495.42,2003.77,57.56,21669.65
2022-03-05,2,9780.54,9165.21,1919.29,58.28,20923.31
2022-03-05,3,9566.61,8873.92,1809.72,60.59,20310.83
2022-03-05,4,9470.17,8810.82,1776.98,61.35,20119.33
2022-03-05,5,9545.03,8950.04,1784.9,65.01,20344.98
2022-03-05,6,9769.95,9390.52,1837.02,70.67,21068.17
2022-03-05,7,10238.4,9591.44,1878.67,79.18,21787.69
2022-03-05,8,10283.48,9440.59,2000.66,75.77,21800.52
2022-03-05,9,10064.17,9389.5,2064.55,70.87,21589.1
2022-03-05,10,9582.63,9208.61,1835.44,74.56,20701.24
2022-03-05,11,9316.69,9028.34,1724.68,67.13,20136.84
2022-03-05,12,8936.99,8627.98,1692.74,60.64,19318.35
2022-03-05,13,8354.51,8523.51,1665.38,55.47,18598.87
2022-03-05,14,8067.38,8351.8,1474.72,52.49,17946.4
2022-03-05,15,8361.52,8529.87,1595.81,51.38,18538.58
2022-03-05,16,8897.64,9361.55,1749.03,54.47,20062.68
2022-03-05,17,9634.25,9832.08,1988.56,58.5,21513.4
2022-03-05,18,10843.33,10663.85,2301.07,68.55,23876.79
2022-03-05,19,11843.45,11298.34,2480.42,75.43,25697.64
2022-03-05,20,11879.34,11240.76,2457.51,76.96,25654.57
2022-03-05,21,11795.67,11010.64,2402.91,77.49,25286.71
2022-03-05,22,11536.95,10774.54,2298.58,76.85,24686.92
2022-03-05,23,10968.12,10297.08,2182.8,75.21,23523.21
2022-03-05,24,10428.6,9831.47,2055.61,72.85,22388.52
2022-03-06,1,10025.16,9412.47,1979.54,70.75,21487.93
2022-03-06,2,9738.79,9134.43,1902.99,70.35,20846.56
2022-03-06,3,9589.1,9102.23,1838.25,71.96,20601.54
2022-03-06,4,9514.97,9126.46,1814.84,74.62,20530.89
