Date,HE,PGE,SCE,SDGE,VEA,CAISO Total,Unnamed: 7
2020-06-01,1,10277.817491319445,9843.014154730903,1844.6590314398873,45.7030541144477,22011.194662543403,
2020-06-01,2,9903.268567708334,9424.37326171875,1759.29249742296,42.30213369157579,21129.23747287326,
2020-06-01,3,9649.11775173611,9164.41687608507,1713.7035762532553,40.90526507059733,20568.144166666665,
2020-06-01,4,9547.942938368056,9052.179403211805,1690.3013077799478,40.95676164839003,20331.38140733507,
2020-06-01,5,9705.101361762152,9160.324458550347,1706.1540036349827,42.77494423336453,20614.35577365451,
2020-06-01,6,10138.796414930555,9496.136694878473,1760.11787109375,45.402844191657174,21440.454140625,
2020-06-01,7,10617.034345703125,9787.258816189236,1824.6309809027778,46.982898495992025,22275.907432183158,
2020-06-01,8,10752.175190972222,9994.311516927084,1855.941770155165,50.179434373643666,22652.608081597224,
2020-06-01,9,10948.921593967014,10370.210772569444,1820.9478788248698,53.82550111558702,23193.90562201606,
2020-06-01,10,11079.979751519097,10724.98756076389,1801.080658094618,59.67461603376601,23665.722524414065,
2020-06-01,11,10879.615263671874,11252.230249565971,1858.6212977430555,65.27803909725613,24055.744706759982,
2020-06-01,12,10803.83605577257,11938.2386328125,1862.4333380805122,70.4975325012207,24675.005455186634,
2020-06-01,13,10785.811597222222,12502.2619921875,1740.2081380208333,76.29045596652561,25104.57210123698,
2020-06-01,14,11047.558914773348,13093.92527791886,1861.756202293384,82.83726180422462,26086.086284179688,
2020-06-01,15,11215.065963541667,13675.033528645834,2006.1702237955728,86.54596128675672,26982.807047659393,
2020-06-01,16,11623.450622829861,13814.397122395834,2161.7201831054685,87.38037661234537,27686.948167860242,
2020-06-01,17,12212.071458333334,13867.350725911458,2198.4061865234376,88.99498474121094,28366.82316189236,
2020-06-01,18,13018.802784288195,14020.963264973958,2311.8332253689236,87.85830000983344,29439.457548828126,
2020-06-01,19,13639.50734375,13794.985919053819,2422.306012641059,85.35546585930719,29942.154826931423,
2020-06-01,20,13789.823578559028,13422.77597873264,2453.7943085394963,77.7980064646403,29744.19263780382,
2020-06-01,21,13771.461948784723,13456.037279730903,2519.827297905816,73.07957723829482,29820.4066531033,
2020-06-01,22,13449.679580078126,12995.741941189237,2424.9461911349827,66.40135942247178,28936.764508242544,
2020-06-01,23,12650.858501519097,12208.960054253472,2260.756734483507,59.476525921291774,27180.052536892363,
2020-06-01,24,11898.306273871527,11257.46040907118,2066.00443359375,53.504504178365075,25275.276743706596,
