Date,HE,PGE,SCE,SDGE,VEA,CAISO Total,Unnamed: 7
2019-03-01,1,9791.878624208486,9034.936705386692,1836.3492204343534,47.97430771436895,20711.14074480577,
2019-03-01,2,9469.261341761396,8734.677886340764,1771.1655757473802,47.88273313311263,20022.988696157117,
2019-03-01,3,9257.598746343405,8656.798640395366,1713.9294282463948,48.55894715496688,19676.886270449417,
2019-03-01,4,9215.99909545169,8484.785967179052,1705.2621828686156,50.30212636673752,19456.34930045563,
2019-03-01,5,9094.213586578788,8782.314711261843,1759.90932008895,54.38635949818536,19690.823715302235,
2019-03-01,6,9747.669336831843,9391.103828331063,1898.3114140447483,61.65814288749214,21098.741507773768,
2019-03-01,7,10848.406761070373,10121.584638652586,2083.641165226305,67.76860083922757,23121.39871502515,
2019-03-01,8,11356.63090703196,10478.081201512821,2205.795798306544,69.67452890836465,24110.182862208905,
2019-03-01,9,11180.763050841937,10544.514594953685,2239.2659151619673,66.12404317209014,24030.667481228422,
2019-03-01,10,10912.807721942614,10349.634448563884,2141.3823403651368,58.989769569873765,23462.81569787044,
2019-03-01,11,10790.368392219192,10020.086418259749,1879.9706088880807,54.53914155205442,22744.9670471701,
2019-03-01,12,10858.331468665103,9828.671549439025,1840.261270626803,52.13293649240851,22579.39744550613,
2019-03-01,13,11258.622922456518,9590.13159903172,1850.529924637039,50.485460627938366,22749.770482558284,
2019-03-01,14,11218.190135843315,9692.41804020188,1810.7529833042643,49.31025866820792,22770.67164878507,
2019-03-01,15,10915.37101679687,9592.96770739607,1895.8028795210334,48.376790063314516,22452.51844514955,
2019-03-01,16,10716.62234567665,9946.465312646842,2040.0601507756273,49.84259026110974,22752.990963075074,
2019-03-01,17,11068.826515376577,10251.238755852364,2248.777933946943,52.835490241324116,23621.67695869819,
2019-03-01,18,11628.04398822431,10889.867260231711,2460.7209370714704,55.92553856335794,25034.555912891203,
2019-03-01,19,12242.922574405224,11682.697460746487,2575.3643948047297,56.82116499260243,26557.80525722648,
2019-03-01,20,12119.48686402685,11679.613350188074,2494.6793911769355,55.922532098268924,26349.702904896545,
2019-03-01,21,11777.174677346506,11510.468124641417,2403.410742990293,55.17498426803865,25746.22899099668,
2019-03-01,22,11269.527775017239,11076.843758644416,2332.481050646859,53.54631298001995,24732.400256736786,
2019-03-01,23,10565.490197972518,10363.259413635835,2146.0568456880687,51.450508155567775,23126.25955484625,
2019-03-01,24,9922.387792864458,9664.24706836171,1966.3116513823682,49.9510229109063,21602.898619114447,
2019-03-02,1,9660.023428266442,9181.5835513029,1879.972504400584,49.1791519917419,20770.7596838648,
2019-03-02,2,9477.74358382591,8882.916117420018,1805.700487354928,48.77251310276479,20215.133133615916,
2019-03-02,3,9205.8378729412,8622.246558414461,1747.0220314979424,49.273162034450976,19624.380257934405,
2019-03-02,4,9108.9147793267,8563.28291328511,1708.4329728395467,49.679556732388704,19430.310337123956,
2019-03-02,5,9200.461055454363,8569.130794256926,1733.4038726423644,51.01408372794176,19554.009770421922,
2019-03-02,6,9426.635879596257,8810.127515443204,1830.1500795181105,55.87400633343363,20122.787805119322,
2019-03-02,7,9837.078733414477,9051.32718106247,1894.6573322429927,62.12977129547637,20845.192743493997,
2019-03-02,8,10176.032698061077,9153.369913911418,1975.3679188451172,65.26159286844863,21370.030347939755,
2019-03-02,9,10559.391681996765,9448.099327562348,2034.8941748532116,67.96223662819635,22110.347738412376,
2019-03-02,10,10616.982486884002,9562.146524122887,2180.5791059168223,64.58908612699683,22424.296635141145,
2019-03-02,11,10486.715197767226,9778.6495272724,2210.0685598975524,61.135093597048865,22536.56771370562,
2019-03-02,12,10621.61762953939,9678.772458202095,2199.5383442417697,59.41930805355136,22559.346542399537,
2019-03-02,13,10540.853844442467,9571.840280462933,2181.675355392006,56.871162122912466,22351.241487292406,
2019-03-02,14,10303.781690413505,9533.951952595877,2202.6806839523124,55.469144277265826,22095.883996161072,
2019-03-02,15,10133.124312840142,9383.712390084916,2134.52286103939,54.09151674127457,21705.45400132505,
2019-03-02,16,10252.61393688625,9398.727319500538,2090.0295325797815,55.10317780197847,21796.473547675283,
2019-03-02,17,10276.151624554648,9747.864019072407,2192.5862958496373,56.617830974769376,22273.220372250657,
2019-03-02,18,10942.381051970711,10458.77249261193,2387.590708421355,59.141280117882644,23847.8840213011,
2019-03-02,19,11606.02204584269,11112.01489791291,2555.511816668355,63.255229571560676,25336.802971495148,
2019-03-02,20,11505.946790632705,11020.220522322887,2504.3735240256847,61.45089291351996,25091.99156061422,
2019-03-02,21,11207.804059783708,10765.252592446224,2418.7346038207475,58.81039127127007,24450.601507781037,
2019-03-02,22,10805.888591914309,10387.92465346648,2323.307035881578,56.97653404692886,23574.097919471296,
2019-03-02,23,10245.360673867857,9970.237996597047,2168.1225451601367,54.78099667452245,22438.50375105805,
2019-03-02,24,9744.395600362337,9343.85825180295,2010.851280303538,52.86948117078481,21151.97554596699,
2019-03-03,1,9724.569039565995,8910.667495771246,1871.0549734188694,52.35776823596327,20558.650013937957,
2019-03-03,2,9414.028664060657,8578.961805546764,1784.4667386907588,52.547905250999996,19830.00535839867,
2019-03-03,3,9192.097872056174,8347.0457749707,1722.3646869157249,52.84437291415101,19314.353802988022,
2019-03-03,4,9078.636122929913,8158.217799778992,1694.9202693873256,53.77904208900092,18985.553390932157,
2019-03-03,5,9042.160542356049,8079.0317546776,1714.0253433562991,56.41043662232774,18891.627414772804,
2019-03-03,6,9225.10875511025,8200.032978123867,1743.317670698925,62.434476770786716,19230.881052161876,
2019-03-03,7,9545.381622412317,8283.797325351768,1781.9576925299373,67.6914188331169,19678.827650686762,
2019-03-03,8,9768.557651492552,8224.008132235953,1732.419541727072,64.44366741337278,19789.429212903353,
2019-03-03,9,10000.415632383889,8166.006968439277,1740.1753065046767,61.33622965307187,19967.93234359412,
2019-03-03,10,9987.088084089872,8141.042001066729,1748.6946181451779,56.60000228452396,19933.424322028222,
2019-03-03,11,9982.615043809361,8193.570644642456,1837.344165288719,52.05718019227095,20065.550207872304,
2019-03-03,12,10014.827637237902,8290.838309318424,1850.9413962036242,49.13529018782513,20205.7428463102,
2019-03-03,13,9703.57198510223,8213.665798343112,1841.9593372695454,48.31606572032762,19807.513095379265,
2019-03-03,14,9863.437006809603,8083.947063202452,1879.719447680554,47.02562312804096,19874.12950938643,
2019-03-03,15,9818.494616988843,8319.190530074755,1800.453021977844,46.172365791182514,19984.310492794968,
2019-03-03,16,9756.010072211648,8664.493129159762,1817.326414728665,45.94630250365404,20283.77391245924,
2019-03-03,17,10251.849555972338,9155.1273230908,2049.513640818684,49.2148215028031,21505.704027769163,
2019-03-03,18,10868.590317365837,9936.365265355007,2371.929420063113,53.21824763873864,23230.100658153733,
2019-03-03,19,11708.282110458646,10840.120283668013,2570.040761981764,57.74325609462098,25176.18633453445,
2019-03-03,20,11707.145804756548,10807.538333522234,2529.7204708777676,57.66941061391189,25102.07425176044,
2019-03-03,21,11416.555881665117,10536.959679096291,2438.2502986554377,56.55683940828482,24448.32357363742,
2019-03-03,22,10908.477250045227,10244.058728554608,2301.2481646512947,54.46947548060293,23508.254281819834,
2019-03-03,23,10135.735582035188,9560.638178603107,2107.488088636982,52.035183527561635,21855.89884072522,
2019-03-03,24,9545.736365498504,8895.502263355396,1928.8598665598097,50.755853181242806,20420.855449891613,
2019-03-04,1,9278.71858161802,8498.753523404379,1835.4799672134718,50.47485820610037,19663.427088450724,
2019-03-04,2,8980.356175778761,8437.196975311625,1758.7076868084166,51.391470088471216,19227.652587710985,
2019-03-04,3,8847.751957486296,8319.898003761864,1725.3557922580594,53.38886553179838,18946.395375942837,
2019-03-04,4,8881.342042451588,8294.641389347707,1720.5151897249955,55.31349502952313,18951.811410506674,
2019-03-04,5,9133.677443976825,8649.187160243851,1774.2480724324773,60.715358985179904,19617.8257239939,
2019-03-04,6,9654.319249871978,9431.229505238578,1947.92068285529,69.60665585496854,21103.074327085596,
2019-03-04,7,10807.593841068778,10259.10923442567,2176.338149657094,78.57360632670478,23321.611777318372,
2019-03-04,8,11404.996492013413,10547.020481226515,2135.4518631148603,74.17623159298023,24161.6443904798,
2019-03-04,9,11210.259666736552,10442.097864430149,2085.6191839164253,67.23698310571797,23805.21445955068,
2019-03-04,10,10858.718709544408,10399.929496915001,2100.264459052894,60.34367407654585,23419.255761733803,
2019-03-04,11,10968.336415342159,10429.314597819559,2122.7295280374206,56.643161758390406,23577.023643591354,
2019-03-04,12,11110.642937257418,10534.420804227015,2026.8654295588074,52.05541070627007,23723.983541957947,
2019-03-04,13,11087.286754743987,10565.810986105167,2005.5211098808759,50.637276858908606,23709.255508831087,
2019-03-04,14,11040.50269324082,10566.140074912715,2011.7213974724011,49.95217023668604,23668.315050202305,
2019-03-04,15,10850.747932156408,10543.486171361874,1976.0134677082087,49.126929521601255,23419.373720837448,
2019-03-04,16,10765.610591383745,10652.649228429847,2146.7002421554666,49.026906834242936,23613.987207026556,
2019-03-04,17,11064.703321560468,10806.029908330283,2342.4784113406827,50.95737213859964,24264.168297489265,
2019-03-04,18,11756.667839962334,11364.037795363425,2522.866257049047,54.63379976574393,25698.2031550075,
2019-03-04,19,12611.783096739182,12192.015712881532,2725.197972155001,58.46963929216591,27587.46817168885,
2019-03-04,20,12560.951532566534,12147.180294321139,2684.2719967459598,59.55586604954434,27451.95991582059,
2019-03-04,21,12177.804692839893,11925.502611512728,2583.867880871672,58.370081748547605,26745.545906311156,
2019-03-04,22,11525.73076607296,11401.054070545013,2437.4919191505087,54.80217639644574,25419.080250210005,
2019-03-04,23,10692.489208350065,10698.086805800265,2203.701980239633,52.483837833685186,23646.76390279875,
2019-03-04,24,10124.666207303484,9947.66311125149,2027.6763272355615,50.883306697762954,22150.88940675786,
2019-03-05,1,9968.165851934324,9532.26934092744,1919.7604972036306,50.50433174109201,21470.700911451553,
2019-03-05,2,9609.221107548447,9231.465260611123,1836.7287127210175,50.79521504333017,20728.21105474324,
2019-03-05,3,9416.032826375184,9051.523016469122,1827.7296825257265,52.123045412747565,20347.408456290716,
2019-03-05,4,9395.286001315671,9114.790666072931,1786.4251081034608,54.13806421462569,20350.640031564475,
2019-03-05,5,9521.484877842566,9409.009755712132,1861.733583282756,59.48211154483749,20851.709882509243,
2019-03-05,6,9820.829764306354,10167.621705500653,2055.693098512427,66.35953850052711,22110.502109684927,
2019-03-05,7,10981.787581967525,10987.328512613525,2267.2382733646273,72.42061904526021,24308.7734142006,
2019-03-05,8,11804.888369889355,11212.816106552404,2175.317518627031,72.08074754623195,25265.10293863144,
2019-03-05,9,11772.593353865746,11060.05346783068,1994.7334172082512,70.78586451838285,24898.166930178297,
2019-03-05,10,11812.177374852958,10852.366683739367,1833.9678707296996,65.24065343148462,24563.75290607651,
2019-03-05,11,11988.3054612729,10883.591669318195,1763.7038225231263,61.21433833200182,24696.81520998064,
2019-03-05,12,12037.501737843797,10914.752275198218,1782.2774942457463,56.61769765932198,24791.150297189914,
2019-03-05,13,11802.030776369973,10793.48525983406,1719.559751367676,54.603051464365436,24369.678102441136,
