Date,HR,PGE,SCE,SDGE,VEA,CAISO,HE,CAISO Total,Unnamed: 7,Spring DST change occurs on March 9 in HE2,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2024-07-01,14.0,13425.10865,15824.82372,1760.866362,117.7390171,31128.5376654,,,,,,,,,,,,
2024-07-01,23.0,15923.55322,14433.69038,2518.22272,83.44887931,32958.915501,,,,,,,,,,,,
2024-07-01,22.0,17311.45606,15621.99253,2717.235516,94.75554009,35745.445949,,,,,,,,,,,,
2024-07-01,21.0,18074.38653,16249.69224,2799.368733,105.6067774,37229.054642,,,,,,,,,,,,
2024-07-01,20.0,18534.15887,17003.81911,2803.833735,113.3314812,38455.14308,,,,,,,,,,,,
2024-07-01,19.0,18419.83759,17771.27287,2800.727196,124.6396128,39116.477144,,,,,,,,,,,,
2024-07-01,18.0,17565.5279,18003.77194,2655.72947,127.4595781,38352.488656,,,,,,,,,,,,
2024-07-01,17.0,16452.635,17564.55527,2314.868027,124.1698162,36456.228183,,,,,,,,,,,,
2024-07-01,16.0,15455.16604,17010.2443,2039.156214,119.9224475,34624.488823,,,,,,,,,,,,
2024-07-01,15.0,14285.36296,16277.31353,1842.80753,118.0304542,32523.5146411,,,,,,,,,,,,
2024-07-01,13.0,12896.97224,16034.4141,1684.583611,164.4402613,30780.4100379999,,,,,,,,,,,,
2024-07-01,24.0,14578.55528,13276.74927,2292.628512,74.17714966,30222.110621,,,,,,,,,,,,
2024-07-01,11.0,12544.50944,16327.65606,1982.743221,225.1032804,31080.011763,,,,,,,,,,,,
2024-07-01,1.0,12125.22765,12067.59397,2317.451294,66.49053166,26576.763843,,,,,,,,,,,,
2024-07-01,2.0,11597.74976,11273.25834,2177.370783,61.64739501,25110.0264249999,,,,,,,,,,,,
2024-07-01,3.0,11083.17575,10699.92246,2079.77426,59.338949,23922.211942,,,,,,,,,,,,
2024-07-01,4.0,11189.14392,10502.57781,2017.672096,57.72473486,23767.119072,,,,,,,,,,,,
2024-07-01,5.0,10958.28843,10549.24485,2001.594282,57.56190955,23566.6895789999,,,,,,,,,,,,
2024-07-01,12.0,12554.0112,15965.98708,1786.678033,145.319522,30451.99591,,,,,,,,,,,,
2024-07-01,7.0,12267.45875,11566.3991,2140.111219,64.69110277,26038.678162,,,,,,,,,,,,
